INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA insid 1283,INSTITUTIONS*NAME_CLASS*U,Companyia de Jesús,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-01,AVENOZA,,,,,,,Tarragona: Companyia de Jesús
BITECA insid 1284,INSTITUTIONS*NAME_CLASS*U,Casa de Subhastes de Barcelona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SUBH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-18,AVENOZA,2024-05-14,SORIANO,,,,,Casa de Subhastes de Barcelona
BITECA insid 1285,INSTITUTIONS*NAME_CLASS*U,Priorat de Santa Anna de Barcelona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,BITECA bibid 3917,,,,,,,,,,,,,,,,,,,1980-02-26,AVENOZA,2024-04-25,TRIADO,,,,,Priorat de Santa Anna de Barcelona
BITECA insid 1286,INSTITUTIONS*NAME_CLASS*U,Real Monasterio,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-03-13,AVENOZA,,,,,,,El Escorial: Real Monasterio
BITECA insid 1287,INSTITUTIONS*NAME_CLASS*U,Archivio di Stato,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-03-17,AVENOZA,,,,,,,Cagliari: Archivio di Stato
BITECA insid 1288,INSTITUTIONS*NAME_CLASS*U,Sant Jaume,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-10,AVENOZA,,,,,,,Barcelona: Sant Jaume
BITECA insid 1289,INSTITUTIONS*NAME_CLASS*U,Universitat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-10,AVENOZA,,,,,,,Barcelona: Universitat
BITECA insid 1290,INSTITUTIONS*NAME_CLASS*U,Audiència,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-10,AVENOZA,,,,,,,Barcelona: Audiència
BITECA insid 1291,INSTITUTIONS*NAME_CLASS*U,Bones Lletres,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ACADEMY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-10,AVENOZA,,,,,,,Barcelona: Bones Lletres
BITECA insid 1292,INSTITUTIONS*NAME_CLASS*U,Cort dels Mercaders,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05-05,AVENOZA,2000-05-05,AVENOZA,,,,,Girona: Cort dels Mercaders
BITECA insid 1293,INSTITUTIONS*NAME_CLASS*U,Reial Monestir de Nostra Senyora de la Valldigna,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05-17,AVENOZA,2013-04-14,AVENOZA,,,,,Simat de Valldigna: Reial Monestir de Nostra Senyora de la Valldigna
BITECA insid 1294,INSTITUTIONS*NAME_CLASS*U,Biblioteca Bartolomé March,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05-31,AVENOZA,,,,,,,Madrid: Biblioteca Bartolomé March
BITECA insid 1295,INSTITUTIONS*NAME_CLASS*U,Biblioteca del Infante Don Carlos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Els llibres d’aquesta biblioteca sembla ser que es troben avui íntegrament a la del Senat,,2000-06-07,AVENOZA,2000-06-07,AVENOZA,,,,,Madrid: Biblioteca del Infante Don Carlos
BITECA insid 1296,INSTITUTIONS*NAME_CLASS*U,Instituto de Estudios Políticos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-06-07,AVENOZA,,,,,,,Madrid: Instituto de Estudios Políticos
BITECA insid 1297,INSTITUTIONS*NAME_CLASS*U,Colegio Mayor de San Ildefonso,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-06-09,AVENOZA,2024-05-14,SORIANO,,,,,Alcalá de Henares: Colegio Mayor de San Ildefonso
BITECA insid 1298,INSTITUTIONS*NAME_CLASS*U,Regne d’Aragó,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-17,AVENOZA,2024-04-25,TRIADO,,,,,Aragó (regne): Regne d’Aragó
BITECA insid 1299,INSTITUTIONS*NAME_CLASS*U,Arxiu de l’Ajuntament,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-04,AVENOZA,2000-08-04,AVENOZA,,,,,Tarragona: Arxiu de l’Ajuntament
BITECA insid 1300,INSTITUTIONS*NAME_CLASS*U,Llibreria antiquària Delstres,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-09,SORIANO,,,,,,,Canet de Mar: Llibreria antiquària Delstres
BITECA insid 1301,INSTITUTIONS*NAME_CLASS*U,King’s College,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09-01,AVENOZA,2005-04-27,AVENOZA,,,,,Cambridge: King’s College
BITECA insid 1302,INSTITUTIONS*NAME_CLASS*U,Cartoixa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09-10,AVENOZA,,,,,,,Roermond: Cartoixa
BITECA insid 1303,INSTITUTIONS*NAME_CLASS*U,Robinson’s,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1099,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09-12,AVENOZA,2013-04-14,AVENOZA,,,,,London: Robinson’s
BITECA insid 1304,INSTITUTIONS*NAME_CLASS*U,Biblioteca Diocesana de Mallorca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,BITECA bibid 1597,22.0,206-12,,,,,,,,,,,,,,,Rebé en el 1798 fons procedents del “M. I. Cabildo”,,2000-09-13,AVENOZA,2024-05-06,TRIADO,,,,,Ciutat de Mallorca: Biblioteca Diocesana de Mallorca
BITECA insid 1305,INSTITUTIONS*NAME_CLASS*U,Jurats de la ciutat de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09-29,AVENOZA,2024-05-03,SORIANO,,,,,Jurats de la ciutat de València
BITECA insid 1306,INSTITUTIONS*NAME_CLASS*U,Monges clarisses (monestir sense ubicar),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09-29,AVENOZA,2013-04-14,AVENOZA,,,,,Monges clarisses (monestir sense ubicar)
BITECA insid 1307,INSTITUTIONS*NAME_CLASS*U,Abbayée de Sainte-Geneviève,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-03,AVENOZA,2024-04-25,TRIADO,,,,,Paris: Abbayée de Sainte-Geneviève
BITECA insid 1308,INSTITUTIONS*NAME_CLASS*U,Priorato de Nuestra Señora de Montserrat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-03,AVENOZA,2024-04-25,TRIADO,,,,,Madrid: Priorato de Nuestra Señora de Montserrat
BITECA insid 1309,INSTITUTIONS*NAME_CLASS*U,Priorat Benedictí,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-03,AVENOZA,,,,,,,Santa Maria de Meià: Priorat Benedictí
BITECA insid 1310,INSTITUTIONS*NAME_CLASS*U,Abadia de Sant Policarp,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,el monestir es trobava prop de Limoges,,2000-10-24,AVENOZA,2024-05-14,SORIANO,,,,,Abadia de Sant Policarp
BITECA insid 1311,INSTITUTIONS*NAME_CLASS*U,Seminari Diocesà de Tortosa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-31,SORIANO,2024-04-10,TRIADO,,,,,Seminari Diocesà de Tortosa
BITECA insid 1312,INSTITUTIONS*NAME_CLASS*U,Pfarrkirche Friesach,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-09,AVENOZA,2024-04-10,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.kath-kirche-kaernten.at/pfarren/pfarre/C2977/,,2019-09-15,Pfarrkirche Friesach
BITECA insid 1313,INSTITUTIONS*NAME_CLASS*U,Universitat,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1441,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tenia la seva seu al convent de carmelitans,,2000-12-30,AVENOZA,,,,,,,Bordeaux: Universitat
BITECA insid 1314,INSTITUTIONS*NAME_CLASS*U,Catedral,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-06,AVENOZA,,,,,,,Tortosa: Catedral
BITECA insid 1315,INSTITUTIONS*NAME_CLASS*U,Hospital general de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-06,AVENOZA,2024-04-25,TRIADO,,,,,Hospital general de València
BITECA insid 1316,INSTITUTIONS*NAME_CLASS*U,Estudi general de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-06,AVENOZA,2024-04-25,TRIADO,,,,,Estudi general de València
BITECA insid 1317,INSTITUTIONS*NAME_CLASS*U,Genovesos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1126,,,,,,ciutadans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-17,AVENOZA,2006-06-20,AVENOZA,,,,,Genova: Genovesos
BITECA insid 1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02-24,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1319,INSTITUTIONS*NAME_CLASS*U,Livraria do Colégio dos Militares,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-04-26,AVENOZA,,,,,,,Coimbra: Livraria do Colégio dos Militares
BITECA insid 1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-05-25,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1321,INSTITUTIONS*NAME_CLASS*U,Convent de Sant Francesc (conventuals),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1238,,1567.0,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"el 1567 els convents de franciscans conventuals foren suprimits i aquest passà als observants. A la ciutat de València hi havia un altre convent de franciscans descalços, el de Sant Joan de la Ribera (fins al 1574) i el de Sant Llorenç (1878-1908)",,2001-06-20,AVENOZA,,,,,,,València: Convent de Sant Francesc (conventuals)
BITECA insid 1322,INSTITUTIONS*NAME_CLASS*U,Convent de Sant Francesc (observants),,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1567,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-06-20,AVENOZA,,,,,,,València: Convent de Sant Francesc (observants)
BITECA insid 1323,INSTITUTIONS*NAME_CLASS*U,San Martín,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-06-27,AVENOZA,,,,,,,Madrid: San Martín
BITECA insid 1324,INSTITUTIONS*NAME_CLASS*U,Biblioteca Pública Episcopal de Barcelona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07-06,AVENOZA,2024-05-21,SORIANO,,,,,Biblioteca Pública Episcopal de Barcelona
BITECA insid 1325,INSTITUTIONS*NAME_CLASS*U,Col·lecció Capdevila,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2002-09-20,AVENOZA,,,,,Barcelona: Col·lecció Capdevila
BITECA insid 1326,INSTITUTIONS*NAME_CLASS*U,Convent de Sant Martirià de Banyoles,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1583,,1638.0,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2024-05-06,TRIADO,,,,,Convent de Sant Martirià de Banyoles
BITECA insid 1327,INSTITUTIONS*NAME_CLASS*U,Instituto de Segunda Enseñanza,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCHOOL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,,,,,,,Albacete: Instituto de Segunda Enseñanza
BITECA insid 1328,INSTITUTIONS*NAME_CLASS*U,Collegii Societatis Jesu Tornaci,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2013-11-15,AVENOZA,,,,,Tournai: Collegii Societatis Jesu Tornaci
BITECA insid 1329,INSTITUTIONS*NAME_CLASS*U,Real Acadèmia de Cultura Valenciana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2024-05-21,SORIANO,,,,,València: Real Acadèmia de Cultura Valenciana
BITECA insid 1330,INSTITUTIONS*NAME_CLASS*U,Bibliothèque Impériale du Panthéon,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-22,AVENOZA,2024-05-21,SORIANO,,,,,Paris: Bibliothèque Impériale du Panthéon
BITECA insid 1331,INSTITUTIONS*NAME_CLASS*U,Diputació del general,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-23,AVENOZA,,,,,,,Catalunya (principat): Diputació del general
BITECA insid 1332,INSTITUTIONS*NAME_CLASS*U,Arxiu dels Marquesos de Sentmenat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-02-08,AVENOZA,2002-04-09,AVENOZA,,,,,Arxiu dels Marquesos de Sentmenat
BITECA insid 1333,INSTITUTIONS*NAME_CLASS*U,Biblioteca de los Caros,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-03-14,AVENOZA,2002-03-14,AVENOZA,,,,,València: Biblioteca de los Caros
BITECA insid 1334,INSTITUTIONS*NAME_CLASS*U,Convento de dominicos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-07,AVENOZA,,,,,,,Estella: Convento de dominicos
BITECA insid 1335,INSTITUTIONS*NAME_CLASS*U,Estudi General de Medicina i Arts de Barcelona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-07,AVENOZA,2024-05-21,SORIANO,,,,,Estudi General de Medicina i Arts de Barcelona
BITECA insid 1336,INSTITUTIONS*NAME_CLASS*U,Convent de predicadors,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-07,AVENOZA,,,,,,,Cervera: Convent de predicadors
BITECA insid 1337,INSTITUTIONS*NAME_CLASS*U,Arxiu parroquial de La Roca del Vallès,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-06-14,AVENOZA,2024-04-25,TRIADO,,,,,La Roca del Vallès: Arxiu parroquial de La Roca del Vallès
BITECA insid 1338,INSTITUTIONS*NAME_CLASS*U,Inquisició de la Corona d’Aragó,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-01,AVENOZA,2024-05-21,SORIANO,,,,,Corona d’Aragó (regne): Inquisició de la Corona d’Aragó
BITECA insid 1339,INSTITUTIONS*NAME_CLASS*U,Ofici del mostassaf a Vic,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-02,AVENOZA,2024-04-22,TRIADO,,,,,Ofici del mostassaf a Vic
BITECA insid 1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-04,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1341,INSTITUTIONS*NAME_CLASS*U,Museu episcopal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-04,AVENOZA,,,,,,,Vic: Museu episcopal
BITECA insid 1342,INSTITUTIONS*NAME_CLASS*U,Tribunal de la Inquisició de Sicília,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-07-26,AVENOZA,2024-05-21,SORIANO,,,,,Sicilia (regne): Tribunal de la Inquisició de Sicília
BITECA insid 1343,INSTITUTIONS*NAME_CLASS*U,Biblioteca de los Reales Estudios de San Isidro,,,,,,nom antic,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,BITECA bibid 1571,,75,,,,,,,,,,,,,,,Campomanes contribuï a la seva fundació a partir dels fons dels Jesuïtes,,2002-08-01,AVENOZA,2022-09-16,SORIANO,,,,,Madrid: Biblioteca de los Reales Estudios de San Isidro
BITECA insid 1344,INSTITUTIONS*NAME_CLASS*U,Col·legi de Sant Ignasi de Sarrià,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCHOOL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-08-16,AVENOZA,2024-05-21,SORIANO,,,,,Barcelona: Col·legi de Sant Ignasi de Sarrià
BITECA insid 1345,INSTITUTIONS*NAME_CLASS*U,Biblioteca Universitària de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-08-24,AVENOZA,2024-04-25,TRIADO,,,,,Biblioteca Universitària de València
BITECA insid 1346,INSTITUTIONS*NAME_CLASS*U,Ofici dels teixidors i dels paraires,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-03,AVENOZA,2002-09-03,AVENOZA,,,,,Ciutat de Mallorca: Ofici dels teixidors i dels paraires
BITECA insid 1347,INSTITUTIONS*NAME_CLASS*U,Ofici del mestre de guaita,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-03,AVENOZA,,,,,,,Ciutat de Mallorca: Ofici del mestre de guaita
BITECA insid 1348,INSTITUTIONS*NAME_CLASS*U,Confraria dels hortolans,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-03,AVENOZA,,,,,,,Ciutat de Mallorca: Confraria dels hortolans
