INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA insid 1051,INSTITUTIONS*NAME_CLASS*U,Colegio de la Compañía de Jesús de Medina del Campo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*SCHOOL,INSTITUTIONS*TYPE*SJ,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Colegio de la Compañía de Jesús de Medina del Campo
BETA insid 1052,INSTITUTIONS*NAME_CLASS*U,Antiquariat Frick,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,,,,,,,Moos/Bodensee: Antiquariat Frick
BETA insid 1053,INSTITUTIONS*NAME_CLASS*U,Santa Maria de Monserrat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Montserrat: Santa Maria de Monserrat
BETA insid 1054,INSTITUTIONS*NAME_CLASS*U,Archivo Municipal de Murcia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ARCHIVE,INSTITUTIONS*TYPE*MUN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Archivo Municipal de Murcia
BETA insid 1055,INSTITUTIONS*NAME_CLASS*U,H.P. Kraus,,1932,,1988.0,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1135,,1932,,1988,,,,,,,,,,,,,BETA bibid 6234,,,,,,,,,BETA bioid 1982,,,,,,,,,,1989-12-09,FAULHABER,2015-05-10,FAULHABER,,,,,New York: H.P. Kraus
BETA insid 1056,INSTITUTIONS*NAME_CLASS*U,Lathrop C. Harper,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1135,,1881,,1967,,,,,,,,,,,,,BETA bibid 6217,,,,,,,,,BETA bioid 3011,,,,,,,,"La librería fue regalada a la Lilly Library (U. of Indiana) por la Sra. de Bernardo Mendel, el dueño de la librería desde 1954 hasta su muerte en 1967. Muchas de sus existencias pasaron a la Lilly, pero la librería en sí continuó bajo los Srs. Otto H. Rauschburg y Douglas Parsonage<br />",,1989-12-09,FAULHABER,2022-12-03,FAULHABER,,,,,New York: Lathrop C. Harper
BETA insid 1057,INSTITUTIONS*NAME_CLASS*U,Universidad de Santa Catalina de Burgo de Osma,,,,,,Wikipedia,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1138,,1541,,1841,,{I}DHEE{/I},,,,,,,,,,,BETA bibid 4572,III,1848,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Universidad_de_Santa_Catalina,Wikipedia,2014-07-23,Universidad de Santa Catalina de Burgo de Osma
BETA insid 1058,INSTITUTIONS*NAME_CLASS*U,Bibliothek Passau,,1945,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-11-29,FAULHABER,,,,,Bibliothek Passau
BETA insid 1059,INSTITUTIONS*NAME_CLASS*U,San Vicente de Plasencia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1141,,,,,,,,,,,,,,,,,BETA bibid 3967,,38-41,,,,,,,BETA bioid 4869,,,,,,,,"Conde & Haro Cortés: “Los fondos de dicha biblioteca habían sido propiedad de Francisco de Mendoza Bobadilla, cardenal de Burgos; tras su muerte fue don García de Loaisa Girón, arzobispo de Toledo, quien adquirió gran parte de los fondos que, junto con los suyos propios, pasaron en herencia a su sobrino don Pedro de Carvajal, arzobispo de Coria. Y, finalmente, por orden testamentaria de este último, la biblioteca fue cedida por completo al convento de San Vicente Ferrer de Plasencia, desde el que, a mediados del XVIII, se trasladó a la Biblioteca Nacional de Madrid.<br /><br />En 1753 se transfirieron de Plasencia a Madrid 135 manuscritos (anteriormente en 1739 se había realizado la misma operación con los códices griegos) entre los que estaban los españoles, gran parte de ellos procedentes del fondo de García de Loaisa. El fondo fue inventariado, inventario que consta en el manuscrito 18.886 de la Biblioteca Nacional de Madrid y transcrito por Fernández Pomar (1965), quien identifica los diversos asientos en él contenidos con los volúmenes hoy existentes en la Biblioteca Nacional.”<br /><br />Andrés 1974:38-41 rectifica, señalando que al morir Loaisa, su biblioteca de unos 8.000 tomos pasó a dos sobrinos suyos, hijos de su hermana Costanza, Pedro de Carvajal, que falleció en 1621 como obispo de Coria, y su hermano Álvaro de Carvajal, que murió como obispo electo de Zamora en septiembre de 1608. A la muerte de Pedro la biblioteca pasa a un sobrino de los dos, Diego Esteban de Carvajal y Nieto, comendador de Castroverde, y a la muerte de éste a su hijo Rodrigo de Carvajal y Nieto. En 1650-05-29 éste entrega la biblioteca al convento. Queda allí hasta que se hacen dos entregas a la Biblioteca de Felipe V, de MSS griegos en 1739 y de los demás en 1753.<br /><br />Faulhaber: Hace falta averiguar cuáles de los MSS de Loaisa provinieron de la biblioteca del cardenal Mendoza y Bobadilla.<br />Actualmente el convento es el Parador de Plasencia.",procedencia de los MSS,1989-12-09,FAULHABER,2023-04-06,FAULHABER,,,,,San Vicente de Plasencia
BETA insid 1060,INSTITUTIONS*NAME_CLASS*U,Bernard Quaritch Ltd.,,,,,,Bernard Quaritch Ltd.,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1245,,1847-10,,,,Bernard Quaritch Ltd.,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1245,,,,,,,,,,,,,,,,,BETA bibid 5769,,,,,,,,,,,,,,,,,"40 South Audley Street<br />London W1K 2PR<br />United Kingdom<br /><br />Tel: +44 (0)20 7297 4888<br />Fax: +44 (0)20 7297 4866<br /><br /><br />“B. Q.” figura como el comprador de los siguientes libros españoles en la venta de Seillière de 1890.<br /><br />n. 520 {I}Cancionero general{/I} (Toledo, 1520). 650 francos, aunque al lado, también se ve “J.oset”. Según Norton (n. 1128) existen ejemplares en la BL, HSA, y Harvard.<br />nn. 521-522 Dos ejemplares del {I}Cancionero general{/I} (Amberes, 1573). 380 francos cada uno<br />n. 523 {I}Sylva de varios romances{/I} (Barcelona, 1622). 280 francos<br />n. 524 {I}Flor de varios romances nuevos{/I} (Madrid, 1595). 500 francos<br />n. 525 {I}Romancero general{/I} (Madrid, 1604). 400 francos<br />n. 526 {I}Primauera y flor de los mejores romances que han salido{/I} (Lisboa, 1626). [.]70 francos<br />n. 527 {I}Romances varios de diversos autores{/I} (Madrid, 1699-1705 [facticio]). 380 francos<br />n. 528. Juan de Mena. {I}Laborinto de fortuna{/I} (Sevilla, 1512). 310 francos. Según Norton ejemplares en Cambridge, BL, BNE, RAE, BU Barcelona, Escorial, HSA, Enrique Aubá (Zaragoza)<br />n. 530 Ambrosio Montesino. {I}Cancionero de diversas obras de nueuo trobadas{/I} (Sevilla, 1537). 2.000 francos<br />n. 535 {I}Romances nueuamente sacados de historias antiguas…{/I} (Amberes, 1566). 650 francos<br />n. 538 {I}Cartas en refranes de Blasco de Garay{/I} (Amberes, 1577). 200 francos<br />n. 539 Antonio de lo Frasso. {I}Los diez libros de la fortuna d’amor{/I} (Barcelona, 1573). 320 francos<br />n. 540 Jorge de Montemayor. {I}Cancionero{/I} (Coimbra, 1579). 400 francos<br />n. 543 {I}Cancionero de López Maldonado{/I} (Madrid, 1586). 580 francos<br />n. 544 Jerónimo de Huerta. {I}Florando de Castilla{/I} (Alcalá, 1588). 280 francos<br />n. 545 {I}Historia de los amores del valeroso Moro Abinde Araez…{/I} (Milán, 1593). 410 francos<br />n. 547 Lope. {I}Isidro, poema castellano{/I} (Barcelona, 1608). 85 francos<br />n. 548 Juan de Jáuregui. {I}Rimas{/I} (Sevilla, 1618). 120 francos<br />n. 550 Góngora. {I}Todas las obras…{/I} (Madrid, 1634). 75 francos<br />n. 551 Idem. (Madrid, 1654). 55 francos<br />n. 552 Miguel de Silveira. {I}El Macabeo{/I} (Nápoles, 1638). 70 francos<br />n. 584 {I}Celestina{/I} (Burgos, 1499). 2.700 francos<br />n. 585 Idem. (Sevilla, 1523). 400 francos<br />n. 586 Idem (Toledo, 1538). 300 francos<br />n. 587 Idem (Venecia, 1534). 240 francos<br />n. 588 Idem (Venecia, 1534). 120 francos<br />n. 589 Idem (Venecia, 1553). 110 francos<br />n. 590 Idem (Barcelona, 1561). 90 francos<br />n. 591 idem (Sevilla, 1562). 110 francos<br />n. 592 Idem (Alcalá, 1563). 110 francos<br />n. 593 Idem (Amberes, n.d.) 100 francos<br />n. 623. {I}Hystoria del emperador Carlomagno…{/I} (Sevilla, 1534). 1080 francos<br />n. 633 {I}…Renaldos de Montaluan…{/I} (Salamanca, 1526). 500 francos<br />n. 774 {I}Cronica del … Cid ruy diaz…{/I} (Salamanca, 1546). 370 francos<br />n. 813 {I}La Cronica del … cauallero Platir…{/I} (Valladolid, 1533). 2.600 francos (a “B. Quaritch”<br />n. 834 Cervantes. {I}Don Quijote{/I} (Madrid, 1637. 340 francos<br />n. 837 Diego de San Pedro {I}Question de amor, y cárcel de amor{/I} (Amberes, 1576). 50 francos<br />n. 842 Jorge de Montemayor. {I}Diana{/I} (Zaragoza, 1560). 135 francos<br />n. 843 Idem. (Alcalá, 1564). 65 francos<br />n. 850 Bartolomé López de Enciso. {I}Desengaño de celos{/I} (Madrid, 1586). 130 francos<br />n. 863. María de Zayas {I}…novelas amorosas…{/I} (Madrid, 1659). 60 francos<br />n. 906 {I}Flores romanas prouadas de famosos y doctos varones{/I} (s.l. s.f.) (180 francos)<br />n. 909 {I}Dichos y hechos notables, gracios y elegantes del sabio rey don Alonso de Aragón…{/I} (Amberes, 1554) 35 francos<br />n. 910 {I}Las quatrocientas respuestas a otras tantas preguntas…{/I} (Valladolid, 1550-52). 200 francos<br />n. 920 Juan de Horozco {I}Emblemas morales{/I} (Segovia, 1589) 19 francos<br />n. 923 {I}Epístolas de Séneca en romance{/I} (Alcalá, 1529) 100 francos<br />n. 936 {I}Las quexas y llanto de Pompeyo…{/I} (Amberes, 1556) 50 francos<br />n. 937 Lope. {I}Arcadia{/I} (Segovia, 1629) 60 francos<br />n. 965 Juan González de Mendoza {I}Historia de … China…{/I} (Roma, 1585) 105 francos<br />n. 966 {I}Relación de la entrada … China…{/I} (Valencia, 1606) 120 francos<br />n. 970 {I}Epistola Christifori Colom…{/I} (s. l. s.f.) 1.500 francos",,1989-12-09,FAULHABER,2022-10-31,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.quaritch.com/,Bernard Quaritch Ltd.,2016-04-26,London: Bernard Quaritch Ltd.
BETA insid 1061,INSTITUTIONS*NAME_CLASS*U,Saint-Germain-des-Prés de Paris,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Saint-Germain-des-Prés de Paris
BETA insid 1062,INSTITUTIONS*NAME_CLASS*U,San Francisco,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFMCAP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2023-04-06,FAULHABER,,,,,Salamanca: San Francisco
BETA insid 1063,INSTITUTIONS*NAME_CLASS*U,San Jerónimo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSH,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¿Monasterio?,NOTES,1989-12-09,FAULHABER,2023-04-06,FAULHABER,,,,,Salamanca: San Jerónimo
BETA insid 1064,INSTITUTIONS*NAME_CLASS*U,Santa María de Ripoll,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Santa María de Ripoll
BETA insid 1065,INSTITUTIONS*NAME_CLASS*U,Santa María de las Cuevas de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCART,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,BETA bioid 7937,,,,,,,,"Álvarez Márquez 1998 ofrece un listado de los MSS existentes que se sabe pertenecieron al monasterio, basándose principalmente en el {I}Índice de los manuscritos de la Librería de la Cartuxa de Sevilla{/I}, redactado 1781-08-14 por Fr. Pedro Garrido, bibliotecario de la Biblioteca Pública de San Acacio",,1989-12-09,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Monasterio_de_la_Cartuja_(Sevilla),Wikipedia,2017-09-11,Santa María de las Cuevas de Sevilla
BETA insid 1066,INSTITUTIONS*NAME_CLASS*U,Catedral de Sevilla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Catedral de Sevilla
BETA insid 1067,INSTITUTIONS*NAME_CLASS*U,Colombina,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-11-29,FAULHABER,,,,,Sevilla: Colombina
BETA insid 1068,INSTITUTIONS*NAME_CLASS*U,Archivo Real de Simancas,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ARCHIVE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Archivo Real de Simancas
BETA insid 1069,INSTITUTIONS*NAME_CLASS*U,Catedral de Toledo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Catedral de Toledo
BETA insid 1070,INSTITUTIONS*NAME_CLASS*U,Franciscanos de Zamora,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Franciscanos de Zamora
BETA insid 1071,INSTITUTIONS*NAME_CLASS*U,Catedral de Zaragoza,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,2022-09-12,FAULHABER,,,,,Catedral de Zaragoza
BETA insid 1072,INSTITUTIONS*NAME_CLASS*U,Helmut Schumann,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-09,FAULHABER,,,,,,,Zürich: Helmut Schumann
BETA insid 1073,INSTITUTIONS*NAME_CLASS*U,Université de Paris,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-12,FAULHABER,2019-03-22,FAULHABER,,,,,Université de Paris
BETA insid 1074,INSTITUTIONS*NAME_CLASS*U,Nuestra Señora del Prado de Valladolid,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSH,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-12,FAULHABER,2022-09-12,FAULHABER,,,,,Nuestra Señora del Prado de Valladolid
BETA insid 1075,INSTITUTIONS*NAME_CLASS*U,Escritorio real de Sancho IV,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1284,,1295,,,INSTITUTIONS*CLASS*SCRIPTORIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-13,MOLL,1991-09-07,FAULHABER,,,,,Escritorio real de Sancho IV
BETA insid 1076,INSTITUTIONS*NAME_CLASS*U,Escritorio real de Alfonso X,,,,,,,,,,,,1252,,1284,,,INSTITUTIONS*CLASS*SCRIPTORIUM,,,,,,,,,,,,,,,,,,,,,BETA bibid 5473,,118-22,,,,,,,,,,,,,,,,,1989-12-14,FAULHABER,2019-07-10,FAULHABER,,,,,Escritorio real de Alfonso X
BETA insid 1077,INSTITUTIONS*NAME_CLASS*U,San Salvador de Oña,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OSB,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1082,,1011,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,Wikipedia: Hasta 1506 es monasterio cluniacense,,1989-12-16,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Monasterio_de_San_Salvador_de_O%C3%B1a,Wikipedia,2019-06-15,San Salvador de Oña
BETA insid 1078,INSTITUTIONS*NAME_CLASS*U,Catedral de Toledo: Capilla de los Reyes Nuevos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-12-19,MOLL,1991-12-06,FAULHABER,,,,,Catedral de Toledo: Capilla de los Reyes Nuevos
BETA insid 1079,INSTITUTIONS*NAME_CLASS*U,Convento de Úcles,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1092,,,,,,,,,BETA insid 1087,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-01-22,MOLL,2022-02-20,FAULHABER,,,,,Uclés: Convento de Úcles
BETA insid 1080,INSTITUTIONS*NAME_CLASS*U,Colegio de Agustinos Descalzos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,INSTITUTIONS*TYPE*OAD,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-02-26,MOLL,2017-10-30,FAULHABER,,,,,Jarandilla: Colegio de Agustinos Descalzos
BETA insid 1081,INSTITUTIONS*NAME_CLASS*U,San Lorenzo de Toledo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-02-28,MOLL,2022-09-12,FAULHABER,,,,,San Lorenzo de Toledo
BETA insid 1082,INSTITUTIONS*NAME_CLASS*U,Fundación Lázaro-Galdiano,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-03-09,MOLL,2022-11-29,FAULHABER,,,,,Madrid: Fundación Lázaro-Galdiano
BETA insid 1083,INSTITUTIONS*NAME_CLASS*U,Iglesia Católica: Inquisición - Santo Oficio,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-03-14,BRAVO,2020-02-06,FAULHABER,,,,,Iglesia Católica: Inquisición - Santo Oficio
BETA insid 1084,INSTITUTIONS*NAME_CLASS*U,Bibliotheca Pacheciana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-03-31,FAULHABER,2022-11-29,FAULHABER,,,,,Madrid: Bibliotheca Pacheciana
BETA insid 1085,INSTITUTIONS*NAME_CLASS*U,Abadía del Sacromonte de Granada,,,,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1010,,1609,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,1990-04-03,MOLL,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Abad%C3%ADa_del_Sacromonte,Wikipedia,2002-09-12,Abadía del Sacromonte de Granada
BETA insid 1086,INSTITUTIONS*NAME_CLASS*U,Colegio de San Ildefonso,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COLLEGE,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-04-17,MOLL,2022-09-09,FAULHABER,,,,,Alcalá de Henares: Colegio de San Ildefonso
BETA insid 1087,INSTITUTIONS*NAME_CLASS*U,Orden de Santiago de la Espada,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1161,,,,,INSTITUTIONS*CLASS*MILITARYORDER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA subid 1127,,,,,,,,1990-04-22,FAULHABER,2024-03-09,FAULHABER,,,,,Uclés: Orden de Santiago de la Espada
BETA insid 1088,INSTITUTIONS*NAME_CLASS*U,Colegio de Extramuros de Sigüenza,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1087,,1476,,,,,INSTITUTIONS*CLASS*SCHOOL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1087,,,,,,,,,,,,,,,,,BETA bibid 5826,,,,,,,,,,,,,,,,,,,1990-04-25,FAULHABER,2022-09-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://pares.mcu.es/ParesBusquedas20/catalogo/autoridad/49004,PARES,2022-09-12,Colegio de Extramuros de Sigüenza
BETA insid 1089,INSTITUTIONS*NAME_CLASS*U,Arxiu del Palau Recasens,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*MUN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1048,,,,,,,,,,,,,,,,,BETA bibid 2829,,,,,,,,,,,,,,,,,"Destruido durante la guerra civil (1936-39). Los tres MSS salvados se guardan en el Casal Borja (Sant Cugat del Vallès), en la biblioteca provincial de los jesuitas",,1990-05-14,FAULHABER,2023-04-06,FAULHABER,,,,,Barcelona: Arxiu del Palau Recasens
BETA insid 1090,INSTITUTIONS*NAME_CLASS*U,Cofradía de San Martín de Segovia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CONFRATERNITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-05-21,MOLL,2022-09-12,FAULHABER,,,,,Cofradía de San Martín de Segovia
BETA insid 1091,INSTITUTIONS*NAME_CLASS*U,Librería del Estado de Pinto,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1300,,1624-07-02,a quo,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,BETA bioid 4500,,,,,,,,"Librería de los condes de Pinto, título otorgado por Felipe IV en 1624 a Luis Carrillo de Toledo, 1. marqués de Caracena (Wikipedia)<br />",,1990-06-23,MOLL,2024-05-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Condado_de_Pinto,Wikipedia,2024-05-10,Librería del Estado de Pinto
